
Connected to:db04.nmdb.eu

		 back&reset 	 back 					 log 	prev step	zoom left	zoom center	zoom right	zoomout	next step	

 see the log fileconditions & information to use data
 ______________________________________________________________________________________ 
| Data retrieved via NMDB are the property of the individual data providers.These data |
| are free for non commercial use to within the restrictions imposed by the providers. |
| If you use such data for your research or applications,please acknowledge the origin |
| by a sentence like 'We acknowledge the NMDB database (www.nmdb.eu) founded under the |
| European Union's FP7 programme (contract no. 213007), and the PIs of individual neu- |
| tron monitors for providing data.'                                                   |
|______________________________________________________________________________________|

                       KERG    OULU    APTY    NRLK    TXBY    FSMT    INVK    MCMU    NAIN    PWNK    THUL    SOPB    SOPO    TERA
2012-03-06 01:23:00;217.004;106.701;172.160;126.000; 98.000;216.180;185.450;274.900;207.650;209.430;121.430;149.420;297.130;111.621
2012-03-06 01:24:00;218.649;105.097;173.260;128.000;101.333;209.920;188.190;260.320;211.610;216.020;123.220;144.540;296.430;115.376
2012-03-06 01:25:00;218.027;108.743;169.760;129.000; 99.467;208.300;191.340;265.380;215.810;211.640;121.300;145.360;296.880;115.944
2012-03-06 01:26:00;216.785;106.369;173.680;129.000; 98.933;210.540;189.070;278.220;213.460;211.460;123.200;145.900;296.540;113.328
2012-03-06 01:27:00;222.600;110.312;170.810;128.000;103.067;215.070;186.990;270.910;210.240;221.310;122.310;147.610;293.120;115.376
2012-03-06 01:28:00;217.626;103.656;167.840;128.000;101.333;218.180;191.470;273.810;214.370;202.660;119.170;146.540;294.400;115.376
2012-03-06 01:29:00;213.464;106.467;167.690;128.000;100.667;206.890;191.210;271.380;211.280;210.710;119.520;145.850;296.780;115.717
2012-03-06 01:30:00;216.785;107.294;170.930;123.000; 97.733;214.060;190.020;267.930;208.370;213.880;121.490;147.150;292.810;113.556
2012-03-06 01:31:00;217.406;101.196;171.120;126.000;100.533;213.540;184.930;267.750;209.510;216.820;122.030;145.130;299.510;115.717
2012-03-06 01:32:00;214.517; 99.670;168.960;129.000;101.067;212.470;187.570;273.140;216.710;213.700;121.310;146.700;299.530;114.921
2012-03-06 01:33:00;213.273;108.791;173.670;126.000;100.400;208.400;193.200;272.700;211.810;202.600;122.700;146.670;297.780;116.967
2012-03-06 01:34:00;213.058;103.005;170.590;124.000; 98.533;212.890;192.620;264.130;211.420;214.750;116.260;143.930;296.860;112.874
2012-03-06 01:35:00;214.734;106.277;172.380;126.000; 99.067;209.690;189.670;273.410;214.580;207.430;120.420;146.770;298.300;115.034
2012-03-06 01:36:00;215.979;108.828;171.960;125.000; 99.067;213.900;191.960;264.280;205.730;211.800;122.990;148.210;300.230;113.328
2012-03-06 01:37:00;217.626;103.571;173.660;127.000; 98.400;211.090;192.690;265.200;211.270;210.520;122.090;147.470;298.490;113.328
2012-03-06 01:38:00;213.273;102.108;169.970;127.000; 99.467;207.400;189.900;267.510;213.160;208.520;122.550;146.190;295.480;113.669
2012-03-06 01:39:00;214.922;107.506;169.020;125.000;101.333;209.650;194.250;269.290;206.400;213.340;121.310;147.110;300.630;112.986
2012-03-06 01:40:00;213.273;106.438;173.380;121.000;100.267;211.510;189.690;268.250;208.780;227.660;121.500;148.800;298.430;113.897
2012-03-06 01:41:00;217.443;106.587;173.280;122.000; 98.533;214.180;195.910;268.900;214.000;210.560;120.650;148.260;297.570;113.897
2012-03-06 01:42:00;215.139;106.171;173.840;129.000;102.933;214.070;186.950;276.850;206.760;214.100;120.650;147.190;297.160;115.944
2012-03-06 01:43:00;215.761;104.695;170.010;124.000; 97.200;212.980;192.530;269.460;214.590;203.600;118.120;148.220;299.040;116.400
2012-03-06 01:44:00;214.301;106.830;175.240;124.000; 94.267;216.490;192.200;266.190;216.610;207.910;119.990;145.240;297.910;112.192
2012-03-06 01:45:00;223.222;103.756;170.360;126.000;100.800;210.270;189.710;269.330;213.420;214.400;118.360;147.990;304.720;114.921
2012-03-06 01:46:00;215.761;105.325;174.090;131.000;100.000;212.140;189.170;270.270;213.320;213.760;117.360;145.480;303.490;115.034
2012-03-06 01:47:00;213.679;106.215;172.330;126.000;100.133;210.040;188.830;265.810;204.200;208.640;123.930;147.800;300.680;112.986
2012-03-06 01:48:00;215.139;102.399;168.750;130.000;101.067;211.370;183.940;265.660;213.290;214.240;121.280;147.200;296.350;113.897
2012-03-06 01:49:00;217.406;104.103;171.490;132.000; 98.400;211.980;191.490;269.170;210.020;221.350;121.050;148.280;299.220;113.897
2012-03-06 01:50:00;214.705;104.514;171.180;124.000; 97.467;215.560;193.510;265.230;211.910;216.560;120.630;146.720;296.170;116.741
2012-03-06 01:51:00;218.207;109.555;168.320;126.000; 98.267;214.990;192.580;273.990;208.540;215.240;123.370;148.100;295.690;112.874
2012-03-06 01:52:00;216.749;105.329;168.170;121.000; 98.267;209.680;187.410;273.180;210.780;201.840;120.100;148.820;296.170;115.262
2012-03-06 01:53:00;219.845;105.931;168.960;122.000;100.000;211.810;187.640;270.040;207.190;209.080;122.800;150.720;295.450;114.238
2012-03-06 01:54:00;216.530;103.343;168.810;122.000;100.533;213.140;192.510;269.400;207.470;212.560;122.010;144.890;300.410;112.533
2012-03-06 01:55:00;214.488;107.395;165.630;124.000;103.467;212.520;187.800;265.540;210.720;212.380;121.780;144.380;295.950;115.262
2012-03-06 01:56:00;220.242;107.119;171.550;124.000; 98.667;211.770;191.620;262.000;212.900;221.020;119.490;147.590;293.670;115.944
2012-03-06 01:57:00;216.929;108.315;173.010;125.000; 98.667;213.490;190.460;270.310;212.470;215.650;119.480;149.610;297.580;112.192
2012-03-06 01:58:00;212.818;103.470;168.270;127.000;100.933;209.890;195.870;265.990;209.060;216.550;119.970;149.010;296.570;110.828
